"","GEOID","year","state_alpha","county_name","Yield_mg_ha.x","irrigated","corn","Yield_mg_ha.y","soy","Yield_mg_ha","wheat"
"34169","21055",2017,"KY","CRITTENDEN",NA,"rainfed",NA,3.12116,"soy",NA,NA
"34170","21055",2018,"KY","CRITTENDEN",NA,"rainfed",NA,3.2342,"soy",NA,NA
"34171","21055",2020,"KY","CRITTENDEN",NA,"rainfed",NA,3.39748,"soy",NA,NA
"34172","21055",2021,"KY","CRITTENDEN",NA,"rainfed",NA,3.46028,"soy",NA,NA
"34173","21055",2022,"KY","CRITTENDEN",NA,"rainfed",NA,2.72552,"soy",NA,NA
"34174","21061",2009,"KY","EDMONSON",NA,"rainfed",NA,2.512,"soy",NA,NA
"34175","21061",2016,"KY","EDMONSON",NA,"rainfed",NA,2.94532,"soy",NA,NA
"34176","21065",2003,"KY","ESTILL",NA,"rainfed",NA,2.3236,"soy",NA,NA
"34177","21065",2017,"KY","ESTILL",NA,"rainfed",NA,2.669,"soy",NA,NA
"34178","21065",2018,"KY","ESTILL",NA,"rainfed",NA,2.21056,"soy",NA,NA
"34179","21067",2022,"KY","FAYETTE",NA,"rainfed",NA,3.14,"soy",NA,NA
"34180","21069",2014,"KY","FLEMING",NA,"rainfed",NA,2.8574,"soy",NA,NA
"34181","21073",2000,"KY","FRANKLIN",NA,"rainfed",NA,2.6376,"soy",NA,NA
"34182","21073",2001,"KY","FRANKLIN",NA,"rainfed",NA,3.0772,"soy",NA,NA
"34183","21073",2002,"KY","FRANKLIN",NA,"rainfed",NA,1.57,"soy",NA,NA
"34184","21073",2003,"KY","FRANKLIN",NA,"rainfed",NA,2.5748,"soy",NA,NA
"34185","21073",2004,"KY","FRANKLIN",NA,"rainfed",NA,2.6376,"soy",NA,NA
"34186","21073",2005,"KY","FRANKLIN",NA,"rainfed",NA,1.9468,"soy",NA,NA
"34187","21073",2006,"KY","FRANKLIN",NA,"rainfed",NA,3.3284,"soy",NA,NA
"34188","21073",2007,"KY","FRANKLIN",NA,"rainfed",NA,1.0048,"soy",NA,NA
"34189","21073",2008,"KY","FRANKLIN",NA,"rainfed",NA,2.2608,"soy",NA,NA
"34190","21073",2009,"KY","FRANKLIN",NA,"rainfed",NA,2.7632,"soy",NA,NA
"34191","21073",2010,"KY","FRANKLIN",NA,"rainfed",NA,2.78832,"soy",NA,NA
"34192","21073",2014,"KY","FRANKLIN",NA,"rainfed",NA,3.3912,"soy",NA,NA
"34193","21073",2015,"KY","FRANKLIN",NA,"rainfed",NA,3.41004,"soy",NA,NA
"34194","21073",2020,"KY","FRANKLIN",NA,"rainfed",NA,3.02696,"soy",NA,NA
"34195","21073",2021,"KY","FRANKLIN",NA,"rainfed",NA,3.25932,"soy",NA,NA
"34196","21075",2013,"KY","FULTON",NA,"irrigated",NA,3.14,"soy",NA,NA
"34197","21083",2000,"KY","GRAVES",NA,"irrigated",NA,2.198,"soy",NA,NA
"34198","21083",2001,"KY","GRAVES",NA,"irrigated",NA,2.3236,"soy",NA,NA
"34199","21083",2002,"KY","GRAVES",NA,"irrigated",NA,2.1352,"soy",NA,NA
"34200","21083",2003,"KY","GRAVES",NA,"irrigated",NA,2.6376,"soy",NA,NA
"34201","21083",2004,"KY","GRAVES",NA,"irrigated",NA,2.7632,"soy",NA,NA
"34202","21083",2005,"KY","GRAVES",NA,"irrigated",NA,2.7632,"soy",NA,NA
"34203","21083",2006,"KY","GRAVES",NA,"irrigated",NA,2.4492,"soy",NA,NA
"34204","21083",2007,"KY","GRAVES",NA,"irrigated",NA,1.256,"soy",NA,NA
"34205","21083",2008,"KY","GRAVES",NA,"irrigated",NA,1.9782,"soy",NA,NA
"34206","21083",2009,"KY","GRAVES",NA,"irrigated",NA,2.8888,"soy",NA,NA
"34207","21083",2010,"KY","GRAVES",NA,"irrigated",NA,1.77724,"soy",NA,NA
"34208","21083",2011,"KY","GRAVES",NA,"irrigated",NA,2.25452,"soy",NA,NA
"34209","21083",2012,"KY","GRAVES",NA,"irrigated",NA,1.67676,"soy",NA,NA
"34210","21083",2013,"KY","GRAVES",NA,"irrigated",NA,2.92648,"soy",NA,NA
"34211","21083",2014,"KY","GRAVES",NA,"irrigated",NA,2.5748,"soy",NA,NA
"34212","21083",2015,"KY","GRAVES",NA,"irrigated",NA,3.22792,"soy",NA,NA
"34213","21083",2016,"KY","GRAVES",NA,"irrigated",NA,3.15256,"soy",NA,NA
"34214","21083",2017,"KY","GRAVES",NA,"irrigated",NA,3.22792,"soy",NA,NA
"34215","21083",2018,"KY","GRAVES",NA,"irrigated",NA,2.85112,"soy",NA,NA
"34216","21083",2020,"KY","GRAVES",NA,"irrigated",NA,3.2656,"soy",NA,NA
"34217","21083",2021,"KY","GRAVES",NA,"irrigated",NA,3.33468,"soy",NA,NA
"34218","21083",2022,"KY","GRAVES",NA,"irrigated",NA,2.68784,"soy",NA,NA
"34219","21091",2019,"KY","HANCOCK",NA,"rainfed",NA,3.3912,"soy",NA,NA
"34220","21099",2019,"KY","HART",NA,"rainfed",NA,2.8888,"soy",NA,NA
"34221","21103",2019,"KY","HENRY",NA,"rainfed",NA,2.669,"soy",2.94532,"wheat"
"34222","21113",2012,"KY","JESSAMINE",NA,"rainfed",NA,2.24824,"soy",NA,NA
"34223","21113",2022,"KY","JESSAMINE",NA,"rainfed",NA,2.95788,"soy",NA,NA
"34224","21123",2013,"KY","LARUE",NA,"rainfed",NA,3.4226,"soy",NA,NA
"34225","21123",2015,"KY","LARUE",NA,"rainfed",NA,3.1714,"soy",4.65976,"wheat"
"34226","21123",2017,"KY","LARUE",NA,"rainfed",NA,3.6424,"soy",4.4588,"wheat"
"34227","21123",2019,"KY","LARUE",NA,"rainfed",NA,2.9516,"soy",NA,NA
"34228","21135",2019,"KY","LEWIS",NA,"rainfed",NA,2.7632,"soy",NA,NA
"34229","21135",2020,"KY","LEWIS",NA,"rainfed",NA,2.93276,"soy",NA,NA
"34230","21135",2022,"KY","LEWIS",NA,"rainfed",NA,3.18396,"soy",NA,NA
"34231","21137",2014,"KY","LINCOLN",NA,"rainfed",NA,3.05836,"soy",3.80568,"wheat"
"34232","21141",2000,"KY","LOGAN",NA,"rainfed",NA,1.9468,"soy",3.8308,"wheat"
"34233","21141",2001,"KY","LOGAN",NA,"rainfed",NA,2.198,"soy",4.9612,"wheat"
"34234","21141",2002,"KY","LOGAN",NA,"rainfed",NA,2.198,"soy",3.768,"wheat"
"34235","21141",2003,"KY","LOGAN",NA,"rainfed",NA,2.7632,"soy",4.396,"wheat"
"34236","21141",2004,"KY","LOGAN",NA,"rainfed",NA,2.8888,"soy",3.6424,"wheat"
"34237","21141",2005,"KY","LOGAN",NA,"rainfed",NA,2.7004,"soy",4.7728,"wheat"
"34238","21141",2006,"KY","LOGAN",NA,"rainfed",NA,2.512,"soy",4.9612,"wheat"
"34239","21141",2007,"KY","LOGAN",NA,"rainfed",NA,0.8164,"soy",3.2028,"wheat"
"34240","21141",2008,"KY","LOGAN",NA,"rainfed",NA,2.041,"soy",5.2124,"wheat"
"34241","21141",2009,"KY","LOGAN",NA,"rainfed",NA,2.9516,"soy",4.0192,"wheat"
"34242","21141",2010,"KY","LOGAN",NA,"rainfed",NA,2.02216,"soy",4.38344,"wheat"
"34243","21141",2011,"KY","LOGAN",NA,"rainfed",NA,2.31104,"soy",4.98632,"wheat"
"34244","21141",2012,"KY","LOGAN",NA,"rainfed",NA,2.8574,"soy",3.36608,"wheat"
"34245","21141",2013,"KY","LOGAN",NA,"rainfed",NA,3.02696,"soy",4.65976,"wheat"
"34246","21141",2014,"KY","LOGAN",NA,"rainfed",NA,2.18544,"soy",4.9298,"wheat"
"34247","21141",2015,"KY","LOGAN",NA,"rainfed",NA,2.669,"soy",5.024,"wheat"
"34248","21141",2016,"KY","LOGAN",NA,"rainfed",NA,3.05836,"soy",4.96748,"wheat"
"34249","21141",2017,"KY","LOGAN",NA,"rainfed",NA,3.08348,"soy",5.08052,"wheat"
"34250","21141",2018,"KY","LOGAN",NA,"rainfed",NA,3.00184,"soy",4.38344,"wheat"
"34251","21141",2019,"KY","LOGAN",NA,"rainfed",NA,2.7004,"soy",4.867,"wheat"
"34252","21141",2020,"KY","LOGAN",NA,"rainfed",NA,3.297,"soy",3.91244,"wheat"
"34253","21141",2021,"KY","LOGAN",NA,"rainfed",NA,3.19024,"soy",5.5578,"wheat"
"34254","21141",2022,"KY","LOGAN",NA,"rainfed",NA,2.84484,"soy",5.26264,"wheat"
"34255","21143",2000,"KY","LYON",NA,"rainfed",NA,2.3864,"soy",NA,NA
"34256","21143",2001,"KY","LYON",NA,"rainfed",NA,2.512,"soy",NA,NA
"34257","21143",2002,"KY","LYON",NA,"rainfed",NA,1.9468,"soy",NA,NA
"34258","21143",2003,"KY","LYON",NA,"rainfed",NA,2.5748,"soy",NA,NA
"34259","21143",2004,"KY","LYON",NA,"rainfed",NA,2.3236,"soy",NA,NA
"34260","21143",2005,"KY","LYON",NA,"rainfed",NA,2.6376,"soy",NA,NA
"34261","21143",2006,"KY","LYON",NA,"rainfed",NA,2.7004,"soy",NA,NA
"34262","21143",2008,"KY","LYON",NA,"rainfed",NA,2.1038,"soy",NA,NA
"34263","21143",2009,"KY","LYON",NA,"rainfed",NA,2.6376,"soy",NA,NA
"34264","21143",2010,"KY","LYON",NA,"rainfed",NA,1.46952,"soy",NA,NA
"34265","21143",2011,"KY","LYON",NA,"rainfed",NA,2.47432,"soy",NA,NA
"34266","21143",2012,"KY","LYON",NA,"rainfed",NA,2.01588,"soy",NA,NA
"34267","21143",2015,"KY","LYON",NA,"rainfed",NA,2.61876,"soy",NA,NA
"34268","21143",2018,"KY","LYON",NA,"rainfed",NA,2.8888,"soy",NA,NA
"34269","21143",2019,"KY","LYON",NA,"rainfed",NA,2.7004,"soy",NA,NA
"34270","21143",2020,"KY","LYON",NA,"rainfed",NA,3.24048,"soy",NA,NA
"34271","21143",2022,"KY","LYON",NA,"rainfed",NA,2.826,"soy",NA,NA
"34272","21149",2000,"KY","MCLEAN",NA,"rainfed",NA,2.826,"soy",4.0192,"wheat"
"34273","21149",2001,"KY","MCLEAN",NA,"rainfed",NA,2.7004,"soy",4.8984,"wheat"
"34274","21149",2002,"KY","MCLEAN",NA,"rainfed",NA,2.0096,"soy",3.2028,"wheat"
"34275","21149",2003,"KY","MCLEAN",NA,"rainfed",NA,2.826,"soy",4.4588,"wheat"
"34276","21149",2004,"KY","MCLEAN",NA,"rainfed",NA,2.7632,"soy",3.0772,"wheat"
"34277","21149",2005,"KY","MCLEAN",NA,"rainfed",NA,2.8888,"soy",4.082,"wheat"
"34278","21149",2006,"KY","MCLEAN",NA,"rainfed",NA,2.8888,"soy",4.4588,"wheat"
"34279","21149",2007,"KY","MCLEAN",NA,"rainfed",NA,2.3864,"soy",3.6424,"wheat"
"34280","21149",2008,"KY","MCLEAN",NA,"rainfed",NA,2.4806,"soy",3.454,"wheat"
"34281","21149",2009,"KY","MCLEAN",NA,"rainfed",NA,3.0144,"soy",3.768,"wheat"
"34282","21149",2010,"KY","MCLEAN",NA,"rainfed",NA,1.95936,"soy",3.74288,"wheat"
"34283","21149",2011,"KY","MCLEAN",NA,"rainfed",NA,2.58736,"soy",4.06316,"wheat"
"34284","21149",2012,"KY","MCLEAN",NA,"rainfed",NA,2.9202,"soy",NA,NA
"34285","21149",2013,"KY","MCLEAN",NA,"rainfed",NA,3.12116,"soy",4.40856,"wheat"
"34286","21149",2014,"KY","MCLEAN",NA,"rainfed",NA,3.43516,"soy",4.64092,"wheat"
"34287","21149",2015,"KY","MCLEAN",NA,"rainfed",NA,3.13372,"soy",4.40228,"wheat"
"34288","21149",2017,"KY","MCLEAN",NA,"rainfed",NA,3.46656,"soy",4.72256,"wheat"
"34289","21149",2018,"KY","MCLEAN",NA,"rainfed",NA,3.66124,"soy",3.8622,"wheat"
"34290","21149",2019,"KY","MCLEAN",NA,"rainfed",NA,3.454,"soy",4.32064,"wheat"
"34291","21149",2020,"KY","MCLEAN",NA,"rainfed",NA,3.64868,"soy",4.10712,"wheat"
"34292","21149",2021,"KY","MCLEAN",NA,"rainfed",NA,3.79312,"soy",5.09308,"wheat"
"34293","21149",2022,"KY","MCLEAN",NA,"rainfed",NA,3.43516,"soy",NA,NA
"34294","21157",2017,"KY","MARSHALL",NA,"rainfed",NA,2.93276,"soy",NA,NA
"34295","21163",2019,"KY","MEADE",NA,"rainfed",NA,2.7004,"soy",NA,NA
"34296","21169",2011,"KY","METCALFE",NA,"rainfed",NA,2.44292,"soy",NA,NA
"34297","21169",2015,"KY","METCALFE",NA,"rainfed",NA,2.91392,"soy",NA,NA
"34298","21177",2014,"KY","MUHLENBERG",NA,"rainfed",NA,2.97672,"soy",NA,NA
"34299","21179",2000,"KY","NELSON",NA,"rainfed",NA,2.7004,"soy",3.3284,"wheat"
"34300","21179",2001,"KY","NELSON",NA,"rainfed",NA,3.0772,"soy",3.5168,"wheat"
"34301","21179",2002,"KY","NELSON",NA,"rainfed",NA,2.3236,"soy",2.5748,"wheat"
"34302","21179",2003,"KY","NELSON",NA,"rainfed",NA,2.9516,"soy",3.9564,"wheat"
"34303","21179",2004,"KY","NELSON",NA,"rainfed",NA,3.2028,"soy",3.3284,"wheat"
"34304","21179",2005,"KY","NELSON",NA,"rainfed",NA,2.0724,"soy",3.3284,"wheat"
"34305","21179",2006,"KY","NELSON",NA,"rainfed",NA,2.6376,"soy",2.8888,"wheat"
"34306","21179",2007,"KY","NELSON",NA,"rainfed",NA,2.0724,"soy",3.2028,"wheat"
"34307","21179",2008,"KY","NELSON",NA,"rainfed",NA,1.4444,"soy",3.7052,"wheat"
"34308","21179",2009,"KY","NELSON",NA,"rainfed",NA,2.983,"soy",3.14,"wheat"
"34309","21179",2010,"KY","NELSON",NA,"rainfed",NA,2.67528,"soy",3.44144,"wheat"
"34310","21179",2011,"KY","NELSON",NA,"rainfed",NA,2.3864,"soy",3.60472,"wheat"
"34311","21179",2012,"KY","NELSON",NA,"rainfed",NA,3.00184,"soy",4.15736,"wheat"
"34312","21179",2014,"KY","NELSON",NA,"rainfed",NA,3.03324,"soy",4.82304,"wheat"
"34313","21179",2015,"KY","NELSON",NA,"rainfed",NA,2.97672,"soy",NA,NA
"34314","21179",2016,"KY","NELSON",NA,"rainfed",NA,3.27188,"soy",4.79164,"wheat"
"34315","21179",2017,"KY","NELSON",NA,"rainfed",NA,3.15884,"soy",4.95492,"wheat"
"34316","21179",2019,"KY","NELSON",NA,"rainfed",NA,2.1038,"soy",NA,NA
"34317","21179",2020,"KY","NELSON",NA,"rainfed",NA,3.15884,"soy",NA,NA
"34318","21179",2021,"KY","NELSON",NA,"rainfed",NA,3.35352,"soy",NA,NA
"34319","21191",2008,"KY","PENDLETON",NA,"irrigated",NA,1.4444,"soy",NA,NA
"34320","21191",2017,"KY","PENDLETON",NA,"irrigated",NA,3.82452,"soy",NA,NA
"34321","21191",2018,"KY","PENDLETON",NA,"irrigated",NA,2.93904,"soy",NA,NA
"34322","21209",2000,"KY","SCOTT",NA,"rainfed",NA,3.14,"soy",NA,NA
"34323","21209",2001,"KY","SCOTT",NA,"rainfed",NA,2.7632,"soy",NA,NA
"34324","21209",2002,"KY","SCOTT",NA,"rainfed",NA,1.1304,"soy",NA,NA
"34325","21209",2003,"KY","SCOTT",NA,"rainfed",NA,2.5748,"soy",NA,NA
"34326","21209",2004,"KY","SCOTT",NA,"rainfed",NA,3.0144,"soy",NA,NA
"34327","21209",2005,"KY","SCOTT",NA,"rainfed",NA,1.884,"soy",NA,NA
"34328","21209",2006,"KY","SCOTT",NA,"rainfed",NA,2.4492,"soy",NA,NA
"34329","21209",2009,"KY","SCOTT",NA,"rainfed",NA,2.512,"soy",NA,NA
"34330","21209",2010,"KY","SCOTT",NA,"rainfed",NA,1.90284,"soy",NA,NA
"34331","21209",2011,"KY","SCOTT",NA,"rainfed",NA,2.86368,"soy",NA,NA
"34332","21209",2012,"KY","SCOTT",NA,"rainfed",NA,2.30476,"soy",NA,NA
"34333","21209",2014,"KY","SCOTT",NA,"rainfed",NA,3.08348,"soy",NA,NA
"34334","21209",2015,"KY","SCOTT",NA,"rainfed",NA,3.19652,"soy",NA,NA
"34335","21209",2016,"KY","SCOTT",NA,"rainfed",NA,3.19024,"soy",NA,NA
"34336","21209",2017,"KY","SCOTT",NA,"rainfed",NA,3.611,"soy",NA,NA
"34337","21209",2019,"KY","SCOTT",NA,"rainfed",NA,2.5748,"soy",NA,NA
"34338","21209",2020,"KY","SCOTT",NA,"rainfed",NA,3.14,"soy",NA,NA
"34339","21209",2022,"KY","SCOTT",NA,"rainfed",NA,3.52308,"soy",NA,NA
"34340","21215",2016,"KY","SPENCER",NA,"rainfed",NA,3.37236,"soy",NA,NA
"34341","21221",2000,"KY","TRIGG",NA,"irrigated",NA,2.3864,"soy",NA,NA
"34342","21221",2001,"KY","TRIGG",NA,"irrigated",NA,2.3236,"soy",NA,NA
"34343","21221",2002,"KY","TRIGG",NA,"irrigated",NA,2.1352,"soy",NA,NA
"34344","21221",2003,"KY","TRIGG",NA,"irrigated",NA,2.7632,"soy",NA,NA
"34345","21221",2004,"KY","TRIGG",NA,"irrigated",NA,2.7632,"soy",NA,NA
"34346","21221",2005,"KY","TRIGG",NA,"irrigated",NA,2.6376,"soy",NA,NA
"34347","21221",2006,"KY","TRIGG",NA,"irrigated",NA,3.0772,"soy",NA,NA
"34348","21221",2007,"KY","TRIGG",NA,"irrigated",NA,0.6908,"soy",NA,NA
"34349","21221",2008,"KY","TRIGG",NA,"irrigated",NA,1.6956,"soy",NA,NA
"34350","21221",2009,"KY","TRIGG",NA,"irrigated",NA,3.0458,"soy",NA,NA
"34351","21221",2010,"KY","TRIGG",NA,"irrigated",NA,1.40044,"soy",NA,NA
"34352","21221",2011,"KY","TRIGG",NA,"irrigated",NA,2.46176,"soy",NA,NA
"34353","21221",2012,"KY","TRIGG",NA,"irrigated",NA,2.1666,"soy",NA,NA
"34354","21221",2013,"KY","TRIGG",NA,"irrigated",NA,2.8888,"soy",NA,NA
"34355","21221",2014,"KY","TRIGG",NA,"irrigated",NA,2.49944,"soy",NA,NA
"34356","21221",2015,"KY","TRIGG",NA,"irrigated",NA,3.14,"soy",NA,NA
"34357","21221",2016,"KY","TRIGG",NA,"irrigated",NA,2.90136,"soy",NA,NA
"34358","21221",2017,"KY","TRIGG",NA,"irrigated",NA,3.2342,"soy",NA,NA
"34359","21221",2018,"KY","TRIGG",NA,"irrigated",NA,2.93276,"soy",NA,NA
"34360","21221",2019,"KY","TRIGG",NA,"irrigated",NA,2.5748,"soy",NA,NA
"34361","21221",2020,"KY","TRIGG",NA,"irrigated",NA,3.20908,"soy",NA,NA
"34362","21221",2021,"KY","TRIGG",NA,"irrigated",NA,3.50424,"soy",NA,NA
"34363","21221",2022,"KY","TRIGG",NA,"irrigated",NA,2.54968,"soy",NA,NA
"34364","21223",2001,"KY","TRIMBLE",NA,"rainfed",NA,2.5748,"soy",NA,NA
"34365","21223",2013,"KY","TRIMBLE",NA,"rainfed",NA,2.669,"soy",NA,NA
"34366","21223",2016,"KY","TRIMBLE",NA,"rainfed",NA,2.75064,"soy",NA,NA
"34367","21223",2017,"KY","TRIMBLE",NA,"rainfed",NA,2.91392,"soy",NA,NA
"34368","21225",2000,"KY","UNION",NA,"irrigated",NA,2.8888,"soy",NA,NA
"34369","21225",2001,"KY","UNION",NA,"irrigated",NA,2.9516,"soy",NA,NA
"34370","21225",2002,"KY","UNION",NA,"irrigated",NA,2.2608,"soy",NA,NA
"34371","21225",2003,"KY","UNION",NA,"irrigated",NA,2.826,"soy",NA,NA
"34372","21225",2004,"KY","UNION",NA,"irrigated",NA,3.14,"soy",NA,NA
"34373","21225",2005,"KY","UNION",NA,"irrigated",NA,3.0144,"soy",NA,NA
"34374","21225",2006,"KY","UNION",NA,"irrigated",NA,3.0772,"soy",NA,NA
"34375","21225",2007,"KY","UNION",NA,"irrigated",NA,2.512,"soy",NA,NA
"34376","21225",2008,"KY","UNION",NA,"irrigated",NA,2.8574,"soy",NA,NA
"34377","21225",2009,"KY","UNION",NA,"irrigated",NA,3.5168,"soy",NA,NA
"34378","21225",2010,"KY","UNION",NA,"irrigated",NA,2.81344,"soy",NA,NA
"34379","21225",2011,"KY","UNION",NA,"irrigated",NA,3.05836,"soy",NA,NA
"34380","21225",2012,"KY","UNION",NA,"irrigated",NA,2.7946,"soy",NA,NA
"34381","21225",2013,"KY","UNION",NA,"irrigated",NA,3.43516,"soy",NA,NA
"34382","21225",2014,"KY","UNION",NA,"irrigated",NA,3.46028,"soy",NA,NA
"34383","21225",2015,"KY","UNION",NA,"irrigated",NA,3.19652,"soy",NA,NA
"34384","21225",2016,"KY","UNION",NA,"irrigated",NA,3.38492,"soy",NA,NA
"34385","21225",2017,"KY","UNION",NA,"irrigated",NA,3.79312,"soy",NA,NA
"34386","21225",2018,"KY","UNION",NA,"irrigated",NA,3.60472,"soy",NA,NA
"34387","21225",2019,"KY","UNION",NA,"irrigated",NA,3.5482,"soy",NA,NA
"34388","21225",2020,"KY","UNION",NA,"irrigated",NA,4.01292,"soy",NA,NA
"34389","21225",2021,"KY","UNION",NA,"irrigated",NA,4.2076,"soy",NA,NA
"34390","21225",2022,"KY","UNION",NA,"irrigated",NA,3.80568,"soy",NA,NA
"34391","21229",2019,"KY","WASHINGTON",NA,"rainfed",NA,1.9154,"soy",NA,NA
"34392","21229",2022,"KY","WASHINGTON",NA,"rainfed",NA,3.34096,"soy",NA,NA
"34393","21239",2000,"KY","WOODFORD",NA,"rainfed",NA,2.6376,"soy",NA,NA
"34394","21239",2001,"KY","WOODFORD",NA,"rainfed",NA,2.5748,"soy",NA,NA
"34395","21239",2002,"KY","WOODFORD",NA,"rainfed",NA,1.0676,"soy",NA,NA
"34396","21239",2003,"KY","WOODFORD",NA,"rainfed",NA,2.6376,"soy",NA,NA
"34397","21239",2004,"KY","WOODFORD",NA,"rainfed",NA,3.14,"soy",NA,NA
"34398","21239",2005,"KY","WOODFORD",NA,"rainfed",NA,1.8212,"soy",NA,NA
"34399","21239",2006,"KY","WOODFORD",NA,"rainfed",NA,3.2028,"soy",NA,NA
"34400","21239",2008,"KY","WOODFORD",NA,"rainfed",NA,1.4444,"soy",NA,NA
"34401","21239",2009,"KY","WOODFORD",NA,"rainfed",NA,3.2342,"soy",NA,NA
"34402","21239",2010,"KY","WOODFORD",NA,"rainfed",NA,2.07868,"soy",NA,NA
"34403","21239",2011,"KY","WOODFORD",NA,"rainfed",NA,2.6376,"soy",NA,NA
"34404","21239",2012,"KY","WOODFORD",NA,"rainfed",NA,2.98928,"soy",NA,NA
"34405","21239",2013,"KY","WOODFORD",NA,"rainfed",NA,2.9516,"soy",NA,NA
"34406","21239",2014,"KY","WOODFORD",NA,"rainfed",NA,3.3284,"soy",NA,NA
"34407","21239",2015,"KY","WOODFORD",NA,"rainfed",NA,3.297,"soy",NA,NA
"34408","21239",2016,"KY","WOODFORD",NA,"rainfed",NA,3.19652,"soy",NA,NA
"34409","21239",2017,"KY","WOODFORD",NA,"rainfed",NA,3.42888,"soy",NA,NA
"34410","21239",2018,"KY","WOODFORD",NA,"rainfed",NA,3.57332,"soy",NA,NA
"34411","21239",2019,"KY","WOODFORD",NA,"rainfed",NA,3.1714,"soy",NA,NA
"34412","21239",2020,"KY","WOODFORD",NA,"rainfed",NA,3.54192,"soy",NA,NA
"34413","21239",2021,"KY","WOODFORD",NA,"rainfed",NA,3.59216,"soy",NA,NA
"34414","21239",2022,"KY","WOODFORD",NA,"rainfed",NA,3.49796,"soy",NA,NA
"34415","22001",2000,"LA","ACADIA",NA,"irrigated",NA,1.59512,"soy",NA,NA
"34416","22001",2001,"LA","ACADIA",NA,"irrigated",NA,1.8212,"soy",NA,NA
"34417","22001",2002,"LA","ACADIA",NA,"irrigated",NA,2.14776,"soy",NA,NA
"34418","22001",2003,"LA","ACADIA",NA,"irrigated",NA,1.60768,"soy",NA,NA
"34419","22001",2004,"LA","ACADIA",NA,"irrigated",NA,1.31252,"soy",NA,NA
"34420","22001",2005,"LA","ACADIA",NA,"irrigated",NA,1.80864,"soy",NA,NA
"34421","22001",2006,"LA","ACADIA",NA,"irrigated",NA,2.46176,"soy",NA,NA
"34422","22001",2007,"LA","ACADIA",NA,"irrigated",NA,2.51828,"soy",NA,NA
"34423","22001",2008,"LA","ACADIA",NA,"irrigated",NA,2.198,"soy",NA,NA
"34424","22001",2009,"LA","ACADIA",NA,"irrigated",NA,2.1352,"soy",NA,NA
"34425","22001",2010,"LA","ACADIA",NA,"irrigated",NA,2.06612,"soy",NA,NA
"34426","22001",2011,"LA","ACADIA",NA,"irrigated",NA,1.90912,"soy",NA,NA
"34427","22001",2012,"LA","ACADIA",NA,"irrigated",NA,2.31732,"soy",NA,NA
"34428","22001",2013,"LA","ACADIA",NA,"irrigated",NA,2.46804,"soy",NA,NA
"34429","22001",2014,"LA","ACADIA",NA,"irrigated",NA,2.38012,"soy",NA,NA
"34430","22001",2015,"LA","ACADIA",NA,"irrigated",NA,1.7584,"soy",NA,NA
"34431","22001",2016,"LA","ACADIA",NA,"irrigated",NA,2.04728,"soy",NA,NA
"34432","22001",2017,"LA","ACADIA",NA,"irrigated",NA,2.42408,"soy",NA,NA
"34433","22001",2018,"LA","ACADIA",NA,"irrigated",NA,1.90912,"soy",NA,NA
"34434","22001",2019,"LA","ACADIA",NA,"irrigated",NA,2.59364,"soy",NA,NA
"34435","22001",2020,"LA","ACADIA",NA,"irrigated",NA,2.56852,"soy",NA,NA
"34436","22001",2021,"LA","ACADIA",NA,"irrigated",NA,2.42408,"soy",NA,NA
"34437","22001",2022,"LA","ACADIA",NA,"irrigated",NA,2.53712,"soy",NA,NA
"34438","22015",2000,"LA","BOSSIER",NA,"irrigated",NA,0.82268,"soy",NA,NA
"34439","22015",2001,"LA","BOSSIER",NA,"irrigated",NA,1.73956,"soy",NA,NA
"34440","22015",2002,"LA","BOSSIER",NA,"irrigated",NA,1.884,"soy",NA,NA
"34441","22015",2003,"LA","BOSSIER",NA,"irrigated",NA,2.1666,"soy",NA,NA
"34442","22015",2004,"LA","BOSSIER",NA,"irrigated",NA,1.92168,"soy",NA,NA
"34443","22015",2005,"LA","BOSSIER",NA,"irrigated",NA,1.23088,"soy",NA,NA
"34444","22015",2006,"LA","BOSSIER",NA,"irrigated",NA,1.48836,"soy",NA,NA
"34445","22015",2007,"LA","BOSSIER",NA,"irrigated",NA,1.36904,"soy",NA,NA
"34446","22015",2008,"LA","BOSSIER",NA,"irrigated",NA,1.884,"soy",NA,NA
"34447","22015",2009,"LA","BOSSIER",NA,"irrigated",NA,2.3864,"soy",NA,NA
"34448","22015",2010,"LA","BOSSIER",NA,"irrigated",NA,1.52604,"soy",NA,NA
"34449","22015",2013,"LA","BOSSIER",NA,"irrigated",NA,1.8526,"soy",NA,NA
"34450","22015",2014,"LA","BOSSIER",NA,"irrigated",NA,2.87624,"soy",NA,NA
"34451","22015",2015,"LA","BOSSIER",NA,"irrigated",NA,1.33136,"soy",NA,NA
"34452","22015",2016,"LA","BOSSIER",NA,"irrigated",NA,1.86516,"soy",NA,NA
"34453","22015",2017,"LA","BOSSIER",NA,"irrigated",NA,3.5168,"soy",NA,NA
"34454","22015",2021,"LA","BOSSIER",NA,"irrigated",NA,2.36128,"soy",NA,NA
"34455","22017",2009,"LA","CADDO",NA,"irrigated",NA,2.6376,"soy",NA,NA
"34456","22017",2010,"LA","CADDO",NA,"irrigated",NA,2.31104,"soy",NA,NA
"34457","22017",2011,"LA","CADDO",NA,"irrigated",NA,1.20576,"soy",NA,NA
"34458","22017",2012,"LA","CADDO",NA,"irrigated",NA,2.61876,"soy",NA,NA
